_id,ETSB Name,Report Year,Population,Contact,Contact Email,Contact Phone,Illinois Surcharge,Wireline Surcharge,VoIP Surcharge,Local Funds,Grant Funds,Interest Income,Contractual Services Revenue,Other Revenue,BOY Reserve Balance,Expenses Not Classified Above,Operating Expenses,Primary PSAPS,Secondary PSAPS,Infrastructure,Call Taking,Radio,CAD,Mapping,EMD,Other Equipment/Software,Coordinator/Director Salary,Telecommunicators Salaries,Mapping/GIS Salaries,Technical/IT Salaries,Other Salaries,Fringe Benefits,Capital Improvements,Leases,Utilities,Emergency Backup,Insurance,Furniture/Fixtures,Office Supplies,Other Facility Costs,Telephone/9-1-1 Trunks,NG 9-1-1/ESInet,Microwave/Broadband,Training/Memberships,Travel,Membership Dues,Legal,Audit,Translation,Contract Fees to Other 9-1-1,Other Professional Services,State Consol. Grant Funds,Remaining Cash Balance,Vehicle,Mobile Data Terminals,Software Licenses,Voice/Data Logging Recorder,Other Personnel Cost,Radio Ciruits,Conferences,Certifications,Public Education,Mapping/Addressing/GIS Professional Services
713,Lyons Township Area Communications Center,2019,"42,000",Michael O'Connor,moconnor@ltacc.org,708-215-3585,895978.88,0,0,1528275,0,17259.93,0,16101.67,261260,0,536.64,1,0,0,0,186830.83,103536.01,0,6465,63298.51,120308,864132.15,0,0,0,464464.62,0,1,524.89,2507.5,53068,8168.2,2917.11,416,7911.14,0,0,1830,0,764,2127.4,32243,0,0,5293.74,869712.83,374872,0,0,126.39,4664.69,1710.57,58403.35,2789.17,1520.4,824.75,0
714,Lyons Township Area Communications Center,2020,"48,094",Michael O'Connor,moconnor@ltacc.org,708-215-3585,809856.16,0,0,1243912,25026.95,8101.01,0,22235.54,261260,0,0,1,0,29100,26934.36,615216.68,146232.58,0,6465,5714.56,129073.3,881753.49,0,0,0,313407.14,0,1,166.96,76.94,53068,249.99,2918.05,1107.78,1634.31,0,0,6126.96,0,1042.8,3088.7,33134,49.63,0,17825.98,0,1680056.59,0,0,12640.84,4804.64,977.42,185476.23,249.58,2038,0,37884
715,Macomb-McDonough County 9-1-1,2013,"32,464",Jessica Shoopman,jshoopman@911.mcdonough.il.us,309-833--1911,233286,156385,28121,0,0,1495.54,0,0,41453.01,10333.59,2478.93,2,0,5210.23,11818,6047.36,4986,4552.43,0,0,20033.36,195385,0,0,26003.33,0,0,0,0,1824,0,0,1200.56,0,68157.37,0,0,1712,5145.07,662,0,8450,0,0,3351.5,0,0,0,0,0,0,0,0,0,0,0,0
716,Macomb-McDonough County 9-1-1,2014,"32,464",Jessica Shoopman,jshoopman@911.mcdonough.il.us,309-833--1911,207427,131718,38969,0,0,1498.8,0,968,250349.86,9378.58,1361.19,2,0,9965.54,12763,8725.7,7000,4025,0,0,20017.4,148568,0,0,25798,0,0,0,0,11989.54,0,0,2066.33,1691.76,53159.58,0,0,1646.65,5012.3,458,8940,2750,0,0,2825,0,0,0,0,0,0,0,0,0,0,0,0
717,Macomb-McDonough County 9-1-1,2015,"32,464",Jessica Shoopman,jshoopman@911.mcdonough.il.us,309-836-3911,210929.34,102399.48,34969.76,275.29,0,1521.79,0,26450,250349.86,5308.6,517.84,2,0,5280,593.61,2644,3107.5,4025,0,0,20933,169490,0,0,26869,0,43661.84,0,0,6868.09,0,0,1005.52,983.53,53894.4,0,0,6216.42,2611.4,137,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0
718,Macomb-McDonough County 9-1-1,2016,"32,464",(*blank*),jshoopman@911.mcdonough.il.us,(*blank*),191586,100937.94,35303.26,24951.83,0,1583.94,0,3398.37,272542.62,4281.3,464.22,2,0,277.9,970,7086.8,4110,4025,4485,0,21000,181002,0,0,27000,0,59007.19,0,0,0,0,0,507.32,2800.67,50735.42,0,0,1679,2605.08,274,0,0,0,0,1787.78,0,0,0,0,0,0,0,0,0,0,0,0
719,Macon County ETSB,2013,"110,768",Lisa Hilbrick,lhilbrick@co.macon.il.us,217-424-1002,655437,380534,6811,0,0,7121,0,25000,4003914,7578,4039,1,0,94611,0,0,223,9732,19758,0,81391,426885,37492,0,0,44085,127376,16150,0,0,13500,0,937,1642,129929,0,0,5013,493,272,12000,10343,0,11594,585,0,0,0,0,0,0,0,0,0,0,0,0
720,Macon County ETSB,2014,"110,122",Lisa Hilbrick,lhilbrick@co.macon.il.us,217-424-1002,594242,363168,6905,0,0,4595,0,36,3814130,7950,6743,1,0,105549,0,0,1193,2000,1988.5,0,80021,469290,54405,0,0,52293,223960,16851,0,0,14500,1514,1022,4065,124796.82,0,0,4730,472,638,12000,10192,0,4085,945.5,0,0,0,0,0,0,0,0,0,0,0,0
721,Macon County ETSB,2015,"110,122",Lisa Hilbrick,lhilbrick@co.macon.il.us,217-424-1002,580267,377742,8325,0,0,4363,0,28491,3507786,44486,8813,1,0,34206,0,0,0,34499,0,0,100786,481006,50403,0,0,66579,509960,17469,0,0,14500,2795,1691,1368,162370,0,0,6991,618,187,12000,9708,0,13575,745,0,0,0,0,0,0,0,0,0,0,0,0
722,Macon County ETSB,2016,"107,303",(*blank*),lhilbrick@co.macon.il.us,(*blank*),613760,419265,10016,0,0,3705,0,15007,3177327,8340,7088,1,1,22963,0,0,0,6892,0,0,64583,492344,31878,0,38840,61690,65126,18167,0,0,15500,0,1153,2371,187847,0,0,10765,467,1050,12280,9220,0,16863,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Macon County ETSB,2017,"106,550",Jonathan Thomas,Jthomas@CIRDC.org,217-424-1002,921772,0,0,0,0,1882,3512,26662,0,7796,0,1,0,0,154739,0,0,5900,540,102762,79671,506101,36014,12115,42382,69561,0,17141,0,0,0,205,0,125000,3552,0,0,6634,0,1591,17670,11293,0,0,10647,0,2181918,0,0,0,17159,0,0,2874,0,0,0
724,Macon County ETSB,2018,"105,801",Jonathan Thomas,jthomas@cirdc.org,217-424-1002,1407825,0,0,0,0,2301,32736,0,0,0,0,1,1,115456,27110,165283,150268,45656,0,31500,90917,125000,38535,47596,43963,86396,0,0,0,0,37253,0,13322,115089,19018,0,0,13288,0,0,10950,10805,0,0,15568,0,1904339,3842,0,0,60689,622,0,3188,8040,0,0
725,Macon County ETSB,2019,"105,801",Jonathan Thomas,jthomas@cirdc.org,217-424-1002,1470241,0,0,0,0,17018,54450,0,0,0,122,1,0,85490,63198,342596,0,60981.25,0,31500,93130,0,41569,53323,55085,81032.72,0,0,0,0,19240,2875,11111.41,0,11921,0,0,15882,0,1045,3900,10167,0,0,0,0,2063555,26467.39,0,0,42827,555,0,6482,330,5566.77,0
726,Macon County ETSB,2020,"103,514",Jonathan Thomas,jthomas@cirdc.org,2174241002,1518232,0,0,0,0,17995.57,79354.56,0,0,0,60,1,0,180007.4,0,644123.31,0,92758.75,0,30985,99930.65,0,47258.28,58175.05,58999,88049.54,0,0,0,0,20854,0,12880.25,0,2595.34,0,0,4551,0,3320,0,10689,0,0,0,0,2538867,2566.2,0,0,38750,887,0,0,0,2657.69,0
727,Macoupin County 9-1-1,2013,"47,765",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,248091,375540,10049,18674,0,38432,0,0,2278965,4913,16967,1,1,0,1998,49743.82,2250,12100,3517,0,45000,264985,0,0,37750,23022,0,3600,0,1430,11161,1640,2391,0,179360,0,0,550,0,130,0,1925,0,198630.25,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Macoupin County 9-1-1,2014,"47,765",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,285874,346416,9917,16418,0,24353,0,0,2078319,5191,11217,1,1,0,0,35645,6209,13100,3573,0,50000,0,0,0,45615,38543,0,3600,0,1430,11791,557,2031,0,179522.92,0,0,673,0,415,0,1925,0,257500,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Macoupin County 9-1-1,2015,"47,765",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,258980,319993,10765.25,7666,0,24772,0,0,2047642,4573,17647,1,1,0,3437,47748,4116,23846,3517,0,50000,0,0,0,29180,38257,0,3600,0,3221,11902,2322,2585,419,174792,0,0,126,0,240,0,1980,0,265225,13500,0,0,0,0,0,0,0,0,0,0,0,0
730,Macoupin County 9-1-1,2016,"47,765",(*blank*),aaron.bishop@macoupincountyil.gov,(*blank*),286130,291556,13205,7812,0,40253,0,0,1917110,4777,20277,1,1,0,0,214826,5450,22566,3517,0,50000,0,0,0,34275,40120,0,3600,0,3001,12450,187905,2739,1047,174623,0,0,641,0,270,0,3960,0,273200,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Macoupin County 9-1-1,2017,"47,865",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,632625,0,0,0,0,1719,0,3689,700000,0,3797,1,0,9027,12056,7072,4075,22566,3517,1508,52020,294166,0,0,35280,39953,59128,7819,3076,3839,14208,0,1747,766,22933,0,0,0,0,137,2001,2081,0,0,0,0,684714,0,0,0,3009,0,0,0,0,0,820
732,Macoupin County 9-1-1,2018,"47,765",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,783182,0,0,0,0,11727,0,8517,700000,0,6666.5,1,0,6319,12659,7426,3000,22566,3517,2848,53546,298513,0,0,35859,39905,13423,3600,2905,39142,12769,0,3570,585,11088,0,0,0,0,142,0,3205,0,0,0,0,717032,1738,0,0,30953.5,1081,11496,0,0,0,6347
733,Macoupin County 9-1-1,2019,"47,765",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,856042.93,0,0,0,0,3889.39,0,10512.01,1050000,0,10902,1,0,9952.4,13291.74,26108.79,6000,22566,4200,9684,54495.93,289060,0,3840,36455.2,33467.39,25721.8,3600,3114.76,1465.37,12742,0,3120.57,1358.89,13260.81,0,0,0,0,0,0,3225.79,0,0,0,0,549318.23,1896.46,0,0,3317.46,807.48,10524.98,0,0,0,89.99
734,Macoupin County 9-1-1,2020,"47,171",Aaron Bishop,aaron.bishop@macoupincountyil.gov,217-854-5459,874420,0,0,0,4673,30567,0,57546,1050000,0,19589,1,0,9289,73060,8187,3375,22849,0,7109,63150,302528,0,15540,44941,44698,50393,3600,2959,3175,13789,0,2425,614,10829,0,0,0,0,142,0,4203,0,0,0,0,824501,635,0,0,4644,888,7864,0,0,0,0
735,Madison County ETSB,2013,"267,883",Terence H. McFarland,thmcfarland@co.madison.il.us,(618) 296-5912,1654475.8,731489.52,0,0,0,32588.86,0,0,6388079,20749.98,10702,16,0,4910.19,712225.98,9098.88,0,5600,0,0,76734.56,425902.17,0,164476.53,72159.51,101773.16,16525,0,5507.33,5793.48,0,0,2320.01,77.9,315399.96,0,0,25025.42,1984.27,1541,825,0,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Madison County ETSB,2014,"267,225",Terence H. McFarland,thmcfarland@co.madison.il.us,(618) 296-5912,1531414.27,698411.51,0,300,0,20754.25,0,0,6825240,14251.74,0,16,0,2601.39,715418.16,180,0,5400,0,0,78117.2,393427.36,0,166874.83,73118.77,110853.73,27565.16,0,5816.25,6025,0,0,1846.49,789.41,214030.48,0,0,25469.83,2432.3,1086.92,0,0,887.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Madison County ETSB,2015,"266,560",Terence McFarland,thmcfarland@co.madison.il.us,(618) 296-5912,1501856.05,668744.64,0,0,0,21911.33,0,0,7229280,13002.79,0,16,0,2190.49,875618.16,2214,0,0,0,0,81203.2,393414.02,0,169717.92,81985.65,112614.11,249764.99,0,6161.23,6025,0,0,2978.97,3768.47,155210.15,0,0,26317.4,3163.24,78,0,0,814.02,0,234,0,0,0,0,0,0,0,0,0,0,0,0
738,Madison County ETSB,2016,"269,282",(*blank*),thmcfarland@co.madison.il.us,(*blank*),1631435.25,644597.92,0,0,0,40878.42,0,23658,7234516,11509.61,0,16,0,2125.09,875618.16,5618.67,0,0,0,0,85225.76,449391.41,0,246002.4,92007.79,135543.64,439352.8,0,7463.54,6266.02,0,0,2179.27,1117.4,96519.42,0,0,17836.09,3451.05,212.94,0,0,845.29,0,2567.96,0,0,0,0,0,0,0,0,0,0,0,0
739,Madison County ETSB,2017,"269,282",Dana Burris,dlburris@co.madison.il.us,(618) 296-5913,2194382,0,0,0,0,55434,0,0,700000,5557,7763,15,0,0,0,3672,171047,0,3960,4793,86727,218329,113656,154028,112375,142690,0,0,11927,18907,0,0,0,0,0,0,183526,8418,557,1511,0,0,936,0,62092,0,6362764,0,0,0,0,0,0,526,5466,0,0
740,Madison County ETSB,2018,"269,328",Dana Burris,dlburris@co.madison.il.us,(618) 296-5913,3471871.12,0,0,0,0,144326.9,0,0,700000,0,4209.49,14,0,0,0,3672,174377,0,1455,2014.08,90888.8,294097.28,118251.87,166377.02,92451.29,142369.71,0,0,1826.02,1500,0,3737.85,2175.85,5133.59,9861.27,0,270722.28,9578.08,0,0,47747.8,0,1132.74,0,18877.3,0,7294117,1158.43,0,0,0,0,0,1199.96,3030,0,0
741,Madison County ETSB,2019,"269,282",Dana Burris,dlburris@co.madison.il.us,(618) 296-5913,3642964,0,0,0,0,318050,0,5336,700000,0,2014,15,0,0,303653,56614,181627,0,2517,58907,92930,216267,123171,223027,94038,165666,0,0,1615,1820,0,0,6718,5682,13693,0,316101,24398,0,0,13428,0,1136,630926,9703,0,9442470,2112,0,0,0,0,0,2498,4446,0,0
742,Madison County ETSB,2020,"269,282",Dana Burris,stacy.l.ross@illinois.gov,(618) 296-5913,3729153,0,0,0,77,419402,0,0,700000,0,1418332,15,0,0,406360,4284,274573,0,232919,0,94890,0,126111,240898,67786,150878,0,0,1946,1500,0,0,3611,7798,15478,0,311095,14890,0,363,5258,0,1401,0,11306,0,10854113,1509,0,0,0,0,0,0,3659,0,0
743,Marion County ETSB,2013,"38,894",Rick Nuxoll,marioncounty911@gmail.com,618-548-3685,204288,195673,0,0,0,240,0,0,298998,5272,27417,2,0,4808,0,40670,6000,4385,0,0,33675,0,3051,0,0,6252,51705,0,10251,7937,5546,0,1870,121,44028,0,17308,350,1588,298,0,7820,389,0,5616,0,0,0,0,0,0,0,0,0,0,0,0
744,Marion County ETSB,2014,"38,894",Rick Nuxoll,marioncounty911@gmail.com,618-548-3685,183076,186869,0,0,0,76,0,0,350790,5842,13439,2,0,1533,0,35054,7747,4843,0,0,33531,0,4394,0,0,6500,53160,162,9492,2492,7306,1311,1610,161,54012,0,16519,315,1961,298,140,7817,224,0,2996,0,0,0,0,0,0,0,0,0,0,0,0
745,Marion County ETSB,2015,"38,894",(*blank*),(*blank*),(*blank*),156505,164483,0,0,0,85,0,0,386783,5083,7548,2,0,7648,0,31181,7125,7568,0,0,38535,0,4400,0,0,7238,25745,162,8897,2735,0,230,0,1380,50951,0,17215,0,882,298,0,7878,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Marion County ETSB,2016,"38,894",(*blank*),marioncounty911@gmail.com,(*blank*),167768.92,161703.56,0,0,0,116.44,0,0,422095.86,6842.25,14641.11,2,0,0,0,230,7125,4688.5,0,0,42205.89,0,3861,0,0,3643.96,118023.72,0,0,2565.43,0,814.2,580.72,1590.12,52920.04,0,20331.37,577.25,3030.28,430.91,3834.76,7891,85.8,0,1077,0,0,0,0,0,0,0,0,0,0,0,0
747,Marion County ETSB,2017,"38,571",Stacey Bradford,marioncounty911@gmail.com,618-548-3685,345000,0,0,0,0,0,0,0,7100,5547,13784,2,0,65518,0,0,0,0,0,10339,34294.8,0,4541.48,0,0,0,101743.38,0,16595,0,6934,0,5983,0,14017,0,0,2451,0,0,604,5000,0,0,0,0,420000,0,0,0,0,0,0,3123,0,0,0
748,Marion County ETSB,2018,"38,571",Stacey Bradford,marioncounty911@gmail.com,618-548-3685,345000,0,0,0,0,0,0,0,74600,0,0,2,0,0,0,41724,9000,5258,4800,0,37128,0,2400,46040,0,5846,387891,0,19834,6629,9310,103,11422,2684,4184,0,0,13205,0,250,2155,14962,148,0,0,0,635000,0,0,9353,5290,0,0,2944,239,0,0
749,Marion County ETSB,2019,"38,571",Stacey Bradforf,marioncounty911@gmail.com,618-548-3853,554582,0,0,0,0,0,0,180.3,59000,0,0,2,0,0,0,45768,9000,5231,4800,0,38242,0,1966,130630,0,4930,154195,0,22717,17457,11472,1209,1238,5326,3782,0,0,8634,0,750,527,3431,321,0,0,0,665000,5489,0,13450,7321,0,0,3228,786,2870,0
750,Marion County ETSB,2020,"37,205",Stacey Arenas,marioncounty911@gmail.com,618-548-3685,565920,0,0,0,0,0,0,212,2000,0,0,2,0,4675,0,56117,12100,6175,4800,0,44413,0,5287,85230,0,5952,91350,0,16060,3188,21300,0,794,2778,5143,0,0,5889,0,850,3635,11962,412,0,0,0,655000,4349,0,750,7321,0,0,0,0,0,0
751,"Marion, City Of",2013,"17,800",William Barrett,911@marionpolicedept.com,618-993-2124 ext 1224,111589.13,0,0,0,0,44.05,0,0,28237.88,0,0,0,0,3328.36,0,0,0,2183,0,0,39136,0,0,0,0,0,0,0,0,0,0,0,0,0,29595,2749,0,3024,0,131.25,0,160,0,249.66,7891,0,0,0,0,0,0,0,0,0,0,0,0
752,"Marion, City Of",2014,"17,800",William Barrett,911@marionpolicedept.com,618-993-2124 ext 1224,100633.11,0,0,0,0,9.72,0,0,52129.81,0,0,1,0,0,0,0,0,1133,0,0,48097,0,0,0,0,0,0,0,0,0,0,1994,0,732.54,27586,2761,0,2413,0,312,0,503,0,0,18647,0,0,0,0,0,0,0,0,0,0,0,0
753,"Marion, City Of",2015,"17,800",william barrett,911@marionpolicedept.com,1-618-993-2124,87181,0,0,5500,0,5,0,658,0,2057,0,1,0,0,11375.31,0,300,4014,0,0,56790,0,0,0,0,0,0,0,0,16845,0,80,291,113,46227,3024,0,9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,"Marion, City Of",2016,"17,200",(*blank*),williamsoncounty911@yahoo.com,(*blank*),0,81401.14,0,0,0,0,0,0,0,0,1400,1,0,0,0,0,0,1854.54,0,0,40396,0,0,0,0,0,0,0,0,0,0,0,0,0,34750,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Markham ETSB,2013,"12,508",Roger A. Agpawa,ragpawa@cityofmarkham.net,(708)331-4905 ext 324,60273,29604,32,326864,0,0,0,0,24019,0,0,1,2,0,73557,0,682,0,0,0,4000,326864,0,0,2500,0,0,0,0,0,0,0,936,0,0,0,0,470,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Markham ETSB,2014,"12,508",Roger A. Agpawa,ragpawa@cityofmarkham.net,(708)331-4905 ext 324,59244,29184,67,362265,0,0,0,0,24448,0,250,1,2,0,73764,0,1032,0,0,0,4000,362265,0,334,3500,0,0,0,0,1234,0,0,0,0,0,0,0,1175,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Markham ETSB,2015,"12,671",Roger A. Agpawa,ragpawa@cityofmarkham.net,(708)331-4904 ext.324,57302.65,20416.28,39.46,351846,0,0,0,0,26788,0,250,1,2,0,23709,172,2652,0,0,0,6000,351846,0,447,4000,0,0,0,0,1200,0,0,93,0,0,0,0,895,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Markham ETSB,2017,"12,565",John Allen,Jallen@Chicom.com,6308323211,99320,0,0,501882,0,0,0,0,45585,0,0,1,0,2824,2295,520,0,0,0,3782,7284,413432,0,0,54616,0,0,5639,0,1500,0,0,3909,0,0,0,0,1737,0,209,0,0,0,8850,8744,0,0,0,0,0,1222,0,0,4335,0,0,0
759,Marseilles 9-1-1,2013,"5,100",Jim Trager,boots911@mtco.com,815-795-0006,,,,0,0,70,0,0,72592,0,0,1,0,0,0,0,0,4025,0,0,0,0,0,0,0,0,1128,0,0,18104,0,0,0,0,20569,0,0,1300,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Marseilles 9-1-1,2014,"5,100",Jim Trager,boots911@mtco.com,815-795-0006,67582,26376,0,0,0,8,0,0,65039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700,0,0,2830,0,0,0,0,14206,0,0,746,0,0,0,0,0,17339,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Marseilles 9-1-1,2015,"5,100",Jim Trager,boots911@mtco.com,815-795-2133,65369,24705,0,0,0,10,0,0,94184,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,38568,0,0,1705,0,0,0,0,13492,0,0,831,0,0,0,0,0,26292,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Marseilles 9-1-1,2016,"5,100",(*blank*),boots911@mtco.com,(*blank*),63293,16678,0,0,0,100,0,0,101820,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,0,0,88984,0,0,1426,0,0,0,0,15978,0,0,0,0,0,0,0,0,39772,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Marshall County ETSB,2013,"12,180",Hank Zilm,hzilm@grics.net,309-246-2911,66943,91570.9,27388,0,0,1828,0,340,673637,13839,0,1,0,7237,5089,0,0,4025,0,1895,47444,60500,2000,0,5000,15340,0,4600,4595,1998,4295,297,2006,2023.48,67058,0,0,1669,3489,314,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Marshall County ETSB,2014,"12,180",Hank Zilm,hzilm@grics.net,309-246-2911,118235,106672.9,36614,0,0,4022,0,620,604994,14334,398,1,0,2724,5191,0,0,4025,0,1659,48783,60500,2200,0,5500,15976,0,0,4765,1085,3010,0,2105,2070,67675,0,0,1190,876,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Marshall County ETSB,2015,"12,180",Gary McIntyre,gmcintyremcsd@gmail.com,309-246-2911,69808.45,84074.52,27079.43,0,0,1493,0,585,626877,6723.17,217.74,1,0,0,263925.63,0,0,23079.39,0,1318.84,48393.02,66500,2200,0,1672.48,14523.86,0,0,2709.44,3827.2,3832,0,386.07,0,66997.18,0,0,3148.73,4641.58,2079,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Marshall County ETSB,2016,"12,682",(*blank*),gmcintyremcsd@gmail.com,(*blank*),90716.14,102779.23,33543.96,0,0,1126.66,0,330,341065.33,6594.71,5894.76,1,0,1261.94,4050,389.95,0,4025,49,1379.5,49487.04,66000,2200,0,3300,17645.34,0,0,8917.76,5093.32,4026,2751.36,211.49,4143.07,66028.11,0,0,0,3783.77,2119,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Marshall County ETSB,2017,"11,982",Mike W. Mayer,mmayermc911@gmail.com,3092462911,248950.57,0,0,0,0,2525,0,2000,278900,0,1126,1,0,4050,645.92,332.5,0,4525,0,241,47248,68771,2200,1056,3279,14556,19900,839,15723.39,2518,3999,0,1009,0,0,0,0,1245,124,229,0,2000,0,0,0,0,113369,0,0,0,186,0,0,350,0,0,0
768,Marshall County ETSB,2018,"11,730",Mike W Mayer,mmayermc911@gmail.com,309-246-2911,369075,0,0,0,0,2377,0,2050,281357,0,497,1,0,940,8821,7779,0,4025,0,600,48193,69308,2200,384,0,15507,0,0,4855,486,3640,1674,1448,1710,7805,0,1273,1743,0,279,0,4650,0,0,4050,0,182618,0,0,0,143,102,0,60,0,32,0
769,Marshall County ETSB,2019,"11,730",Michael W. Mayer,mmayermc911@gmail.com,309-246-2911,371710.29,0,0,0,0,220.11,0,660.95,283250,0,373.55,1,0,2932,2166.76,1536.97,0,190,0,4050,49150.4,71549.04,2200,1670,0,15556.07,71921,0,5109.72,2217.52,3694,2037.28,2164.86,1683.18,7941.36,0,1500.31,2569.58,0,326,0,5200,0,0,0,74921,360248,10.9,0,0,0,0,0,747.94,150,379,7325
770,Marshall County ETSB,2020,"12,640",Mike W. Mayer,mmayermc911@gmail.com,309/246-2911,375878.41,0,0,0,8000,306.07,0,1210,288719.52,0,0,1,0,5112.13,5718.55,0,0,4025,0,4050,50128,72979.92,2200,332,0,17001,0,0,5006,874.53,3822,0,1979,1642.5,8842.64,0,2079.55,480,0,378,0,5200,0,0,0,0,535938.28,17.3,0,0,0,0,0,0,0,383.38,8000
771,Mason County ETSB,2013,"14,248",Holly Pedigo,masoncounty911@grics.net,1-309-543-3012,85008,109826,10800,0,0,0,0,0,469112,0,0,1,1,0,0,10800,657383,6871,0,19146,19112,0,3400,0,0,0,0,0,0,0,0,0,993,179606,63109,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Mason County ETSB,2014,"14,248",Holly Pedigo,masoncounty911@grics.net,1-309-543-3012,79181,101421,8400,0,0,0,0,0,503726,0,0,1,1,0,0,8400,678703,21186,0,16157,15321,0,3500,0,1399,0,0,0,0,0,0,0,0,25198,60380,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Mason County ETSB,2015,"16,308",Holly Kolves,masoncounty911@grics.net,309-543-2192,76918,96422,7200,0,0,0,0,0,503495,15177.22,35056.58,1,1,0,0,11900,38069.45,0,0,2218.26,22484,0,0,0,700,0,0,0,7810.17,0,0,15165.5,0,25197.56,1200,0,0,7352,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Mason County ETSB,2016,"14,666",(*blank*),911@MasonCountyIl.org,(*blank*),88566,117670,7684,0,0,356,0,0,520710,15777,35057,1,1,0,19760,12984,22501,1606,0,0,12960,0,0,0,700,0,0,0,7810,0,0,0,1500,25198,0,0,0,6807,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Mason County ETSB,2017,"14,666",Greg Griffin,911@masonvountyil.org,309-543-3012,204707.25,0,0,0,0,68.23,0,7200,0,0,1927.81,1,1,3464.58,0,4425.88,30625.05,10198.05,0,8144.67,0,0,0,0,18101.93,1384.79,0,0,2982.84,983.43,0,0,4206.7,1541.4,10056.89,0,0,776.5,229.59,1651,0,3500,1039.89,0,120,0,254612.58,0,0,0,0,0,0,150,575,0,0
776,Mason County ETSB,2018,"14,666",Greg Griffin,911@masoncountyil.org,309-543-3012,235425.26,0,0,0,0,1936.23,0,7603.2,150000,0,1435.84,1,1,0,156.35,10861.14,35560.32,2676.2,0,0,0,0,0,0,19845,1518.13,0,0,2880.88,30000,0,0,4541.5,450,9769.71,0,0,70,0,331,0,3500,280.38,0,188.55,0,210502.06,0,0,0,0,0,0,182.12,415,0,0
777,Mason County ETSB,2019,"14,666",Greg Griffin,911@masoncountyil.org,309-543-3012,302038,0,0,0,0,4921,0,8400,342879,0,1641,1,1,1427,537,21628,385640,2248,0,0,0,0,22545,0,0,1725,0,0,3138,1844,0,6666,1172,7708,11523,0,0,2105,0,339,0,3500,175,0,156,0,137926,0,0,1764,335,0,0,684,644,0,0
778,Mason County ETSB,2020,"14,666",Greg Griffin,911@masoncountyil.org,(309) 543-3012,280505.02,0,0,0,0,425.01,0,10675.16,240000,0,10012.66,1,1,0,0,63975.22,67174.45,2248.2,0,0,0,0,0,0,21712.5,1661.05,0,0,2698.53,427.95,0,482.24,3245.29,450,11497.53,0,0,424.18,0,345,0,3500,205,0,0,221136.47,77020.29,0,0,0,0,0,0,0,150,0,0
779,Massac County ETSB,2013,"15,429",Keith Davis,massac911@comcast.net,618.524.3911,80570,98944,0,0,0,277,0,31597,698623,10638,0,2,2,0,1423,8577,0,0,0,0,50069,0,0,0,925,13918,124716,5550,619,0,0,0,2060,0,23221,3516,4272,0,2794,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Massac County ETSB,2014,"15,429",Keith Davis,massac911@comcast.net,618.524.3911,75232,83222,0,488,0,103,0,0,698922,6389,0,1,2,378,759,400,0,1568,0,0,54595,0,0,0,825,14913,110670,8005,861,0,0,0,2213,0,19441,0,4694,0,1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
